,target_url,target_date,target_site,target_attributions,source_0,source_0_date,source_0_site,source_0_overlap,source_0_attributions,source_1,source_1_date,source_1_site,source_1_overlap,source_1_attributions,source_2,source_2_date,source_2_site,source_2_overlap,source_2_attributions,source_3,source_3_date,source_3_site,source_3_overlap,source_3_attributions,source_4,source_4_date,source_4_site,source_4_overlap,source_4_attributions,classification
522,https://www.independent.co.ug/african-scientists-call-for-better-forests-management-to-boost-climate-resilience,2022-03-29,independent.co.ug,Xinhua,https://english.news.cn/africa/20220328/1bb0fab9d48646209558e7a1599de052/c.html,2022-03-28,english.news.cn,0.625,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
523,https://www.independent.co.ug/somali-au-military-chiefs-set-up-team-on-rules-of-operations-for-new-peace-mission,2022-03-20,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/03/19/somali-au-military-chiefs-set-up-team-on-rules-of-operations-for-new-peace-mission,2022-03-19,africa.cgtn.com,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,state-media
524,https://www.independent.co.ug/un-population-fund-appeals-for-over-100-mln-usd-to-protect-women-girls-in-horn-of-africa,2022-11-17,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1117/c90000-10172685.html,2022-11-17,en.people.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
525,https://www.independent.co.ug/russia-to-terminate-gas-supply-contracts-if-unfriendly-buyers-refuse-to-pay-in-rubles,2022-04-01,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-04-01/detail-ihawymkm2557046.shtml,2022-04-01,ecns.cn,0.5333333333333333,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
526,https://www.independent.co.ug/biden-reaffirms-nord-stream-2-wont-advance-if-russia-invades-ukraine,2022-02-08,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0208/c90000-9954515.html,2022-02-08,en.people.cn,0.6428571428571429,Xinhua,http://www.ecns.cn/news/2022-02-08/detail-ihavnavn5797014.shtml,2022-02-08,ecns.cn,0.6428571428571429,Xinhua,,,,,,,,,,,,,,,,state-media
527,https://www.independent.co.ug/russia-accuses-ukraine-of-organizing-crimean-bridge-blast,2022-10-13,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1013/c90000-10157760.html,2022-10-13,en.people.cn,0.5714285714285714,Xinhua,http://www.ecns.cn/news/2022-10-13/detail-ihcevwpn9258020.shtml,2022-10-13,ecns.cn,0.5714285714285714,Xinhua,,,,,,,,,,,,,,,,state-media
528,https://www.independent.co.ug/biden-enters-2nd-year-in-office-with-unmet-priorities,2022-01-21,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0120/c90000-9947585.html,2022-01-20,en.people.cn,0.7916666666666666,Xinhua,http://en.people.cn/n3/2022/0121/c90000-9947624.html,2022-01-21,en.people.cn,0.7916666666666666,Xinhua,,,,,,,,,,,,,,,,state-media
529,https://www.independent.co.ug/the-germans-are-back,2022-11-28,independent.co.ug,Xinhua,http://english.news.cn/20221128/97ad90d9fdaf45619c7bf2a8bbe55af5/c.html,2022-11-28,english.news.cn,0.6818181818181818,Xinhua,http://en.people.cn/n3/2022/1128/c90000-10176853.html,2022-11-28,en.people.cn,0.6818181818181818,Xinhua,,,,,,,,,,,,,,,,state-media
530,https://www.independent.co.ug/uhuru-kenyatta-endorses-raila-odinga-for-presidency,2022-03-13,independent.co.ug,XINHUA,https://africa.cgtn.com/2022/03/13/kenyas-raila-odinga-endorsed-to-run-for-presidency,2022-03-13,africa.cgtn.com,0.6,,,,,,,,,,,,,,,,,,,,,,state-media
531,https://www.independent.co.ug/cop27-must-be-turning-points-for-hope-un-chief,2022-11-04,independent.co.ug,Xinhua,http://www.chinadaily.com.cn/a/202211/04/WS6363f9b6a310fd2b29e802a6.html,2022-11-04,chinadaily.com.cn,0.5,Xinhua,https://www.chinadaily.com.cn/a/202211/04/WS6363f9b6a310fd2b29e802a6.html,2022-11-04,chinadaily.com.cn,0.5,Xinhua,,,,,,,,,,,,,,,,state-media
532,https://www.independent.co.ug/eu-to-ban-russian-gold-imports-in-new-sanctions-package,2022-07-16,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0716/c90000-10123952.html,2022-07-16,en.people.cn,0.7333333333333333,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
533,https://www.independent.co.ug/who-warns-of-covid-induced-anxiety-depression-worldwide,2022-03-03,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-03-03/detail-ihawawkt8345154.shtml,2022-03-03,ecns.cn,0.6923076923076923,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
534,https://www.independent.co.ug/former-japanese-pm-abe-shot-in-critical-condition,2022-07-08,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-07-08/detail-ihazynnw3910331.shtml,2022-07-08,ecns.cn,0.7142857142857143,Xinhua,http://en.people.cn/n3/2022/0708/c90000-10120762.html,2022-07-08,en.people.cn,0.7142857142857143,Xinhua,,,,,,,,,,,,,,,,state-media
535,https://www.independent.co.ug/u-s-house-passes-bill-on-marriage-equality,2022-07-20,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0720/c90000-10125256.html,2022-07-20,en.people.cn,0.6363636363636364,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
536,https://www.independent.co.ug/elon-musk-proposes-to-buy-twitter-at-original-price,2022-10-05,independent.co.ug,Xinhua,http://www.chinadaily.com.cn/a/202210/05/WS633d3233a310fd2b29e7b0bc.html,2022-10-05,chinadaily.com.cn,0.5,Xinhua,http://www.ecns.cn/business/2022-10-05/detail-ihcetnnq6239156.shtml,2022-10-05,ecns.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,state-media
537,https://www.independent.co.ug/russia-imposes-personal-sanctions-against-british-media-representatives-defense-figures,2022-06-15,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0615/c90000-10109804.html,2022-06-15,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
538,https://www.independent.co.ug/iran-rejects-u-s-claim-of-sending-drones-to-russia-as-baseless,2022-07-16,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0716/c90000-10123950.html,2022-07-16,en.people.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
539,https://www.independent.co.ug/world-faces-largest-cost-of-living-crisis-in-a-generation-un-report,2022-06-09,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0609/c90000-10107401.html,2022-06-09,en.people.cn,0.8076923076923077,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
540,https://www.independent.co.ug/un-security-council-renews-sanctions-on-drc,2022-07-01,independent.co.ug,Xinhua,http://www.chinadaily.com.cn/a/202207/01/WS62be89eca310fd2b29e69d77.html,2022-07-01,chinadaily.com.cn,0.6842105263157895,Xinhua,https://africa.cgtn.com/2022/07/01/un-security-council-renews-sanctions-on-drc,2022-07-01,africa.cgtn.com,0.6842105263157895,,https://www.chinadaily.com.cn/a/202207/01/WS62be89eca310fd2b29e69d77.html,2022-07-01,chinadaily.com.cn,0.6842105263157895,Xinhua,,,,,,,,,,,state-media
541,https://www.independent.co.ug/supreme-court-ruling-on-gun-rights-divides-u-s,2022-06-24,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0624/c90000-10114606.html,2022-06-24,en.people.cn,0.8571428571428571,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
542,https://www.independent.co.ug/as-monkeypox-breaks-out-globally-africa-returns-to-spotlight,2022-07-25,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0725/c90000-10127168.html,2022-07-25,en.people.cn,0.8484848484848485,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
543,https://www.independent.co.ug/u-s-spreading-disinformation-about-china-on-ukraine-for-own-benefit-spokesperson,2022-03-10,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0310/c90000-9969049.html,2022-03-10,en.people.cn,0.6363636363636364,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
544,https://www.independent.co.ug/u-s-envoy-slammed-for-downplaying-climate-crisis-in-africa,2022-09-18,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0918/c90000-10148442.html,2022-09-18,en.people.cn,0.65,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
545,https://www.independent.co.ug/oil-prices-rise-as-traders-assess-prospect-of-eu-ban-on-russian-oil,2022-04-29,independent.co.ug,Xinhua,http://www.ecns.cn/news/economy/2022-04-29/detail-ihaxwerf5649929.shtml,2022-04-29,ecns.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
546,https://www.independent.co.ug/ukraines-odesa-comes-under-airstrike,2022-04-03,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0404/c90000-10079868.html,2022-04-04,en.people.cn,0.5,Xinhua,http://en.people.cn/n3/2022/0404/c90000-10079874.html,2022-04-04,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,state-media
547,https://www.independent.co.ug/tanzania-marks-100-years-of-founding-leader-julius-nyerere,2022-04-10,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/04/10/tanzania-commemorates-100-years-of-founding-leader-julius-nyerere,2022-04-10,africa.cgtn.com,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,state-media
548,https://www.independent.co.ug/oil-prices-rise-as-supply-concerns-persist,2022-05-14,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0514/c90000-10096657.html,2022-05-14,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
549,https://www.independent.co.ug/china-regrets-u-s-push-for-human-rights-language-in-security-council-resolution-on-south-sudan,2022-03-16,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-03-16/detail-ihawpiuq2989805.shtml,2022-03-16,ecns.cn,0.6470588235294118,Xinhua,http://en.people.cn/n3/2022/0316/c90000-9971664.html,2022-03-16,en.people.cn,0.6470588235294118,Xinhua,,,,,,,,,,,,,,,,state-media
